# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
177500 298720 308711 141730 492610 449889 196357 -74343.7 82030.7 101948 -6148.24 2600.21 87203.9 -111906 3453.84 -5355.06 -6946.78 -2349.69 -1465.62 -11930.4 -2568.67 79093.8
177600 298739 308707 141730 492586 449971 196364 -74352.1 82034.4 101934 -6203.54 2587.82 87197.8 -111881 3498.26 -5349.48 -6947.77 -2359.73 -1473.32 -11953.7 -2543.7 79134.8
177700 298739 308703 141732 492597 450006 196370 -74351.1 82034.2 101929 -6217.56 2582.59 87197 -111874 3510.1 -5338.47 -6948.94 -2368.07 -1474.75 -11956.3 -2546.07 79150
177800 298724 308665 141735 492575 450015 196347 -74358.9 82035.6 101910 -6204.47 2571.39 87201.4 -111816 3495.46 -5377.73 -6939.8 -2368.82 -1478.98 -11967.7 -2559.38 79167.1
177900 298731 308655 141738 492547 450018 196343 -74353.9 82036.2 101897 -6215.92 2574.69 87203.5 -111788 3502.13 -5384.31 -6935.9 -2367.51 -1482.13 -11996.1 -2557.98 79179
178000 298739 308647 141738 492544 450032 196340 -74355.2 82037 101898 -6191.89 2577.96 87201.3 -111785 3484.02 -5387.32 -6936.36 -2360.76 -1479.25 -11985 -2551.25 79193.7
178100 298729 308634 141739 492559 450024 196344 -74344.7 82036.4 101902 -6180.42 2570.59 87202.3 -111786 3473.84 -5371.95 -6935.59 -2358.98 -1473.36 -11938.1 -2555.49 79194.7
178200 298737 308636 141741 492547 450057 196341 -74347.5 82042 101896 -6160.17 2566.49 87199 -111776 3461.24 -5364.04 -6932.9 -2360.88 -1470.47 -11911.8 -2557.33 79197.3
178300 298744 308643 141741 492546 450077 196337 -74354.3 82042.8 101903 -6162.34 2569.67 87196.1 -111790 3456.89 -5375.71 -6940.45 -2364.22 -1471.86 -11927.8 -2550.88 79185.7
178400 298773 308656 141741 492514 450125 196322 -74373.8 82044.5 101903 -6144.73 2564.95 87194 -111791 3441.34 -5366.4 -6938.01 -2358.45 -1469.44 -11895.7 -2553.39 79190.9
178500 298779 308674 141730 492492 450126 196302 -74387.4 82031.2 101926 -6080.24 2553.26 87196.5 -111824 3409.44 -5359.78 -6936.62 -2335.47 -1479.46 -11867.5 -2536.12 79177
178600 298796 308684 141716 492471 450130 196284 -74405.2 82029.8 101947 -6037.18 2563.7 87187.4 -111882 3386.48 -5370.14 -6961.03 -2325.12 -1477.12 -11864.6 -2511.99 79145.5
178700 298791 308686 141716 492466 450107 196277 -74404.8 82030 101957 -6015.33 2571.63 87185.9 -111906 3378.68 -5382.75 -6964.11 -2317.38 -1475.82 -11870.9 -2487.95 79125.1
178800 298766 308672 141718 492468 450056 196282 -74379.7 82033.2 101945 -6016.59 2574.73 87187.1 -111896 3369.7 -5387.57 -6958.81 -2320.33 -1475.7 -11878.9 -2525.42 79116.8
178900 298767 308667 141718 492443 450057 196277 -74374.4 82035.2 101926 -6037.16 2563.36 87187.2 -111872 3367.77 -5374.46 -6957.33 -2329.71 -1476 -11866.9 -2571.62 79116.9
179000 298773 308668 141718 492451 450074 196283 -74378.4 82035.6 101924 -6047.29 2545.06 87183.7 -111869 3368.22 -5361.02 -6952.25 -2339.12 -1479.73 -11866.1 -2620.03 79122.5
179100 298779 308659 141719 492437 450073 196280 -74374.4 82036.6 101916 -5996.74 2555.92 87183.2 -111859 3333.81 -5373.93 -6948.85 -2335.2 -1480.82 -11875.7 -2632.61 79126.2
179200 298801 308655 141723 492422 450101 196276 -74377.6 82039.4 101901 -5991.21 2556.97 87184.5 -111838 3334.09 -5376.8 -6941.66 -2331.99 -1479.83 -11871 -2621.95 79134.8
179300 298807 308652 141722 492380 450092 196275 -74376.3 82041.1 101896 -5977.07 2563.46 87182.9 -111827 3325.91 -5373.07 -6938.89 -2328.25 -1478.63 -11855 -2606.66 79148.7
179400 298818 308656 141722 492364 450100 196267 -74382.7 82041.4 101894 -5960.09 2563.71 87181.3 -111835 3306.48 -5368.51 -6945.41 -2327.17 -1477.41 -11839.5 -2619.36 79135.8
179500 298849 308669 141723 492340 450117 196245 -74403.1 82038.7 101906 -5958.64 2568.11 87183.5 -111851 3298.78 -5375.26 -6951.91 -2323.08 -1478.33 -11856.7 -2617.33 79130.3
179600 298880 308682 141722 492346 450140 196243 -74422.9 82040 101916 -5920.59 2580.36 87181.5 -111864 3278.16 -5382.5 -6953.05 -2314.67 -1475.19 -11840.9 -2600.16 79124.6
179700 298893 308691 141724 492328 450151 196237 -74428 82042.3 101913 -5886.48 2587.46 87184.9 -111861 3255.38 -5386.69 -6954.31 -2305.84 -1473.07 -11841.7 -2593.97 79130.9
179800 298922 308707 141727 492322 450198 196237 -74444.9 82045.1 101912 -5829.79 2609 87185.5 -111855 3220.38 -5409.18 -6951.74 -2291.88 -1471.27 -11856.4 -2591.22 79134.9
179900 298927 308715 141726 492340 450208 196236 -74450.6 82042 101928 -5790.62 2621.13 87188 -111866 3193.68 -5418.41 -6954.4 -2288.78 -1474.12 -11862.4 -2585.02 79135.5
180000 298938 308726 141729 492340 450214 196226 -74460.1 82038.9 101936 -5767.49 2625.28 87192.5 -111873 3176.66 -5421.78 -6957.11 -2281.56 -1477.79 -11866 -2573.84 79124.7
180100 298936 308738 141731 492315 450190 196202 -74460.6 82039.6 101942 -5754.38 2629.89 87196.1 -111900 3175.84 -5427.12 -6967.01 -2269.93 -1478.58 -11876.7 -2550.83 79098.1
180200 298929 308729 141732 492311 450199 196208 -74453 82038 101926 -5751.7 2637.96 87196.6 -111872 3186.25 -5437.59 -6968.24 -2266.26 -1481.22 -11893.2 -2508.45 79107.5
180300 298911 308714 141733 492292 450178 196220 -74433.9 82039 101907 -5752.81 2641.64 87196.2 -111842 3197.09 -5440.58 -6965.07 -2261.74 -1481.04 -11877.4 -2475.15 79132
180400 298891 308696 141735 492301 450149 196228 -74412.7 82040.9 101887 -5737.68 2647.57 87198 -111802 3201.22 -5439.69 -6951.17 -2252.25 -1476.85 -11850.7 -2429.81 79153.5
180500 298874 308669 141737 492267 450140 196227 -74392.1 82042.8 101859 -5714.19 2655.17 87195.9 -111755 3184.66 -5443.64 -6937.58 -2250.01 -1476.81 -11860.2 -2434.7 79180.7
180600 298845 308667 141724 492273 450114 196233 -74383.8 82025.2 101843 -5712.03 2650.76 87197.3 -111732 3158.21 -5437.96 -6934.48 -2266.51 -1473.44 -11842.5 -2468.12 79196.1
180700 298832 308657 141726 492230 450088 196221 -74369.2 82028.2 101827 -5717.96 2651.79 87198.3 -111708 3163.2 -5443.31 -6926.94 -2272.08 -1476.17 -11858.1 -2469.48 79203.7
180800 298830 308654 141728 492246 450084 196230 -74361.5 82032.2 101829 -5693.19 2652.79 87197.9 -111699 3150.69 -5436.17 -6919.84 -2265.48 -1476.16 -11853 -2469.68 79205.4
180900 298829 308660 141728 492257 450069 196235 -74365.1 82029.2 101836 -5661.46 2653.99 87198.7 -111703 3119.56 -5438.31 -6921.99 -2263.61 -1480.09 -11859.8 -2492.17 79208.2
181000 298824 308658 141729 492261 450060 196238 -74360.7 82029.3 101831 -5621.47 2664.19 87198.8 -111707 3096.55 -5449.34 -6925.83 -2254.09 -1481.07 -11862.6 -2482.01 79203.9
181100 298816 308659 141731 492271 450044 196246 -74353 82031.5 101827 -5586.92 2665.2 87200.3 -111704 3064.84 -5447.02 -6922.49 -2249.34 -1479.47 -11853.4 -2484.25 79197.8
181200 298812 308649 141721 492285 450052 196259 -74350.4 82031.7 101826 -5566.78 2667.19 87188.6 -111720 3048.93 -5445.24 -6933.02 -2247.32 -1473.82 -11831.8 -2485.11 79197.4
181300 298824 308654 141721 492270 450062 196249 -74359.9 82033.2 101841 -5557.42 2655.98 87185.9 -111742 3033.24 -5430.07 -6934.35 -2252.66 -1473.84 -11809.6 -2505.78 79198.4
181400 298835 308664 141723 492277 450068 196240 -74367.3 82031.7 101847 -5535.35 2654.49 87189.6 -111756 3017.76 -5424.85 -6939.61 -2253.2 -1474.98 -11789 -2513.76 79183.3
181500 298817 308654 141727 492224 450066 196225 -74360.9 82037.4 101837 -5541.33 2654.18 87190.5 -111739 3018.69 -5421.28 -6937.54 -2255.19 -1473.59 -11779.6 -2518.16 79180.4
181600 298831 308671 141727 492207 450063 196212 -74374.9 82035.6 101845 -5493.65 2657.57 87190.6 -111760 2977.21 -5422.6 -6943.13 -2254.84 -1473.51 -11768.8 -2555.68 79162.8
181700 298840 308678 141728 492195 450059 196209 -74380.5 82035.4 101846 -5479.24 2656.76 87190.9 -111765 2962.33 -5426.58 -6944.5 -2257.11 -1477.03 -11774.7 -2573.61 79154.8
181800 298834 308674 141729 492178 450042 196206 -74371.1 82036.4 101829 -5456.97 2658.71 87192.8 -111738 2943 -5426.47 -6944.51 -2254.25 -1475.42 -11773.6 -2595.53 79155.3
181900 298834 308680 141729 492182 450047 196217 -74370.1 82038.7 101827 -5426.03 2668.93 87193.1 -111730 2917.43 -5442.56 -6940.88 -2252.18 -1477.73 -11791.8 -2613.96 79165.9
182000 298838 308685 141729 492178 450058 196223 -74377.3 82036.7 101834 -5407.13 2681.77 87190.7 -111729 2899.86 -5458.33 -6937.97 -2247.58 -1478.94 -11805.7 -2619.44 79171
182100 298843 308692 141730 492205 450056 196214 -74382 82035.4 101860 -5398.59 2686.69 87193.6 -111766 2893.98 -5464.64 -6945.25 -2243.43 -1481.54 -11827.5 -2615.31 79154.7
182200 298860 308706 141734 492214 450094 196205 -74395 82040.7 101875 -5366.93 2695.37 87192.3 -111794 2871.16 -5476.52 -6958.99 -2240.39 -1481.02 -11843.9 -2625.73 79126.8
182300 298833 308707 141733 492194 450086 196203 -74395.1 82040.7 101871 -5349.68 2704.98 87190.2 -111783 2855.11 -5495.26 -6952 -2239.51 -1484.51 -11872.8 -2629.21 79130.9
182400 298822 308697 141734 492188 450068 196204 -74384.7 82044.1 101863 -5343.53 2705.39 87186.1 -111771 2848.26 -5502.43 -6945.39 -2237.33 -1487.96 -11900.4 -2643.48 79135.4
182500 298820 308686 141736 492168 450061 196207 -74373.2 82048.5 101843 -5348.28 2701.95 87187.4 -111738 2851.32 -5504.3 -6938.01 -2237.23 -1491.53 -11919.1 -2650.47 79150.3
182600 298816 308695 141737 492209 450042 196213 -74372.5 82046.6 101848 -5363.96 2691.73 87191.9 -111749 2856.63 -5499.23 -6940.43 -2238.95 -1491.62 -11919.6 -2664.18 79133.2
182700 298823 308703 141736 492245 450049 196212 -74383.8 82044.3 101867 -5359.91 2691.8 87190.4 -111781 2859.2 -5499.22 -6948 -2239.2 -1494.57 -11926.8 -2662.46 79118.1
182800 298831 308709 141737 492259 450053 196212 -74391 82042.9 101877 -5385.17 2680.87 87190 -111792 2867.49 -5484.63 -6954.05 -2245.46 -1494.54 -11914.1 -2681.14 79109
182900 298841 308714 141739 492290 450054 196208 -74395.2 82045.4 101891 -5414.19 2677.03 87192.1 -111814 2887.12 -5476.92 -6962.76 -2247.42 -1493.24 -11893.4 -2663.05 79090.6
183000 298832 308699 141742 492289 450072 196197 -74413.2 82048.6 101881 -5443.78 2678.07 87189.5 -111833 2931.92 -5444.37 -6965.15 -2249.61 -1490.22 -11860.6 -2652.48 79086.9
183100 298828 308698 141742 492286 450087 196205 -74409.4 82051.2 101881 -5459.37 2672.79 87186.6 -111833 2948.68 -5443.5 -6962.53 -2249.69 -1491.9 -11856 -2623.8 79098.3
183200 298824 308689 141745 492268 450079 196197 -74401.2 82051.8 101870 -5466.86 2669 87190.2 -111815 2963.64 -5434.98 -6962.86 -2246.23 -1490.14 -11833.5 -2590.32 79097.3
183300 298814 308679 141744 492221 450054 196189 -74388.5 82052.5 101842 -5480.91 2668.89 87191.2 -111769 2976.58 -5432.13 -6957.23 -2247.77 -1489.34 -11827.7 -2578.66 79110.7
183400 298809 308667 141743 492211 450059 196195 -74383.8 82051.4 101825 -5500.21 2666.5 87187.5 -111744 2993.9 -5428.87 -6951.02 -2246.6 -1488.84 -11821.9 -2557.66 79124.2
183500 298790 308655 141744 492159 450080 196187 -74376.8 82055.6 101801 -5514.5 2666.59 87184.1 -111706 3003.84 -5430.3 -6939.59 -2249.13 -1490.61 -11840.1 -2566.14 79154.3
183600 298793 308649 141748 492130 450094 196182 -74371.6 82060.5 101794 -5559.96 2654.16 87184.2 -111692 3026.02 -5424.68 -6935.16 -2266.74 -1495.74 -11861.3 -2597.61 79164.8
183700 298790 308640 141752 492107 450084 196172 -74363.6 82064.7 101797 -5564.17 2641.78 87184.5 -111692 3019.94 -5410.64 -6931.78 -2276.76 -1495.66 -11841.2 -2630.22 79165.5
183800 298778 308634 141755 492124 450092 196182 -74352.8 82067.7 101791 -5573.44 2633.53 87184.7 -111685 3021.63 -5391.48 -6931.11 -2286.86 -1493.48 -11794.5 -2652.99 79172.6
183900 298766 308627 141755 492125 450090 196192 -74340.3 82070 101776 -5570.54 2625.74 87183.9 -111654 3002.45 -5381.31 -6920.43 -2293.9 -1492.65 -11790.7 -2710.48 79194.6
184000 298774 308632 141757 492107 450093 196189 -74342.8 82070.5 101773 -5543.93 2625.28 87184.9 -111660 2968.18 -5373.22 -6925.81 -2297.85 -1488.75 -11770.1 -2761.31 79192.3
184100 298775 308634 141760 492093 450098 196186 -74340.8 82073 101768 -5491.84 2633.95 87186.7 -111659 2920.33 -5380.4 -6927.24 -2292.73 -1484.82 -11765.5 -2796.18 79195.2
184200 298772 308629 141759 492057 450088 196173 -74334.4 82074.4 101758 -5479.84 2633.56 87186.7 -111649 2911.41 -5380.97 -6927.28 -2291.66 -1485.15 -11765.2 -2811.4 79193.1
184300 298763 308618 141760 492025 450071 196160 -74322.3 82076.6 101748 -5465.12 2633.52 87185.8 -111642 2899.18 -5377.13 -6924.97 -2293.43 -1485.41 -11765.3 -2815.62 79191.8
184400 298763 308619 141762 492031 450072 196152 -74324.8 82077.3 101762 -5462.16 2639.36 87185 -111669 2898.43 -5386.21 -6934.39 -2291.11 -1484.85 -11774.7 -2800.76 79165.2
184500 298770 308629 141765 492029 450068 196137 -74331.9 82075.7 101785 -5442.3 2652.31 87189.6 -111711 2891.89 -5396.36 -6948.27 -2285.6 -1486.09 -11782.1 -2779.12 79134.8
184600 298764 308628 141765 492005 450041 196122 -74327.1 82073.6 101786 -5414.81 2660.85 87192.3 -111730 2885.07 -5405.41 -6957.59 -2275.62 -1485.51 -11789.1 -2752.3 79101.7
184700 298756 308617 141765 491975 450017 196114 -74317.9 82073.8 101784 -5389.38 2664.73 87191.9 -111733 2863.92 -5404.49 -6963.32 -2272.72 -1479.13 -11781.4 -2750.75 79086.4
184800 298761 308621 141765 491971 450010 196108 -74318.2 82073.4 101792 -5342.3 2671.51 87192 -111748 2835.06 -5403.12 -6966.7 -2263.05 -1475.45 -11759 -2747.52 79071.9
184900 298740 308609 141754 491949 449945 196096 -74298.4 82066.2 101783 -5346.42 2668.82 87187.5 -111747 2837.94 -5407.78 -6966.66 -2266.95 -1477.35 -11777.6 -2763.23 79054.5
185000 298761 308624 141755 491940 449955 196087 -74312.9 82065.8 101795 -5386.47 2657.52 87189.7 -111763 2863.81 -5392.43 -6968.01 -2271.86 -1476.16 -11766.2 -2762.85 79049.1
185100 298734 308629 141758 491963 449909 196080 -74306 82060.5 101808 -5404.25 2646.85 87197.7 -111784 2871.4 -5378.37 -6980.29 -2273.84 -1475.17 -11743.4 -2761.3 79028.3
185200 298733 308604 141759 491966 449892 196072 -74300.8 82058.9 101805 -5437.71 2648.51 87202 -111788 2897.34 -5385.56 -6983 -2275 -1475.04 -11763.6 -2744.7 79011.1
185300 298724 308600 141759 491963 449871 196065 -74296 82056.1 101808 -5430.63 2660.81 87203.9 -111788 2900.31 -5400.03 -6983.55 -2270.32 -1475.52 -11776 -2717.34 79004.3
185400 298697 308585 141758 491971 449840 196080 -74276.1 82054.7 101794 -5415.62 2669.13 87203.3 -111758 2892.09 -5410.46 -6975.88 -2266.93 -1475.69 -11784.5 -2703.35 79017.1
185500 298686 308562 141759 491933 449827 196079 -74257.3 82058.5 101780 -5428.07 2671.05 87201 -111732 2889.75 -5416.75 -6971.15 -2274.69 -1479.34 -11815.2 -2717.62 79020.3
185600 298679 308551 141760 491899 449802 196066 -74247.1 82058.5 101768 -5440.73 2665.35 87201 -111713 2894.82 -5413.28 -6967.48 -2283.11 -1481.23 -11829.6 -2739.12 79015.1
185700 298670 308538 141762 491864 449770 196049 -74234.6 82060.9 101760 -5450.12 2661.91 87200.8 -111708 2896.48 -5407.03 -6970.78 -2284.7 -1480.6 -11821 -2735.34 79006.9
185800 298659 308535 141762 491840 449730 196034 -74226.5 82059.5 101763 -5443.01 2668.99 87203.2 -111725 2894.69 -5412.42 -6979.02 -2281.79 -1478.98 -11828.8 -2722.08 78979.7
185900 298647 308529 141762 491814 449681 196023 -74217.3 82059.1 101765 -5454.6 2675.43 87202.6 -111742 2907.34 -5420.02 -6983.73 -2281.95 -1477.78 -11836.8 -2716.56 78946.6
186000 298637 308527 141760 491758 449640 196000 -74210 82060.9 101760 -5468.27 2664.34 87200.3 -111736 2904.19 -5407.09 -6977.65 -2287.93 -1476.74 -11819.5 -2746.85 78937.9
186100 298624 308526 141762 491725 449598 195983 -74199.1 82061.8 101753 -5456 2653.6 87203.5 -111733 2882.56 -5393.13 -6976.8 -2294.04 -1476.45 -11789.7 -2775.06 78927.6
186200 298612 308529 141764 491703 449568 195976 -74192.4 82062.3 101751 -5454.54 2650.46 87204 -111734 2879.13 -5387.12 -6971.6 -2298.12 -1475.68 -11771.1 -2779.76 78922.5
186300 298608 308540 141764 491715 449528 195979 -74193 82063.2 101765 -5464.13 2655.74 87202.7 -111763 2890.77 -5386.1 -6973.35 -2300.19 -1472.03 -11760.7 -2758.6 78897.8
186400 298599 308541 141765 491713 449493 195982 -74183.1 82065 101771 -5435.42 2660.82 87204.3 -111773 2873.59 -5388.24 -6973.76 -2297.81 -1470.07 -11745.1 -2750.52 78891.1
186500 298620 308550 141767 491711 449503 195977 -74194.7 82067.6 101785 -5405.25 2669.07 87204.7 -111798 2859.53 -5398.39 -6979.26 -2291.94 -1467.69 -11740.4 -2732.81 78873.9
186600 298635 308557 141769 491698 449526 195968 -74205.2 82067.4 101787 -5411.47 2670.88 87205.7 -111805 2867.15 -5400 -6985.31 -2295.06 -1468.69 -11746.3 -2726.01 78878.3
186700 298632 308566 141772 491742 449529 195968 -74207.6 82065.7 101808 -5431.09 2663.99 87209.3 -111830 2875.84 -5395.61 -6996.69 -2304.56 -1472.59 -11752.2 -2753.06 78862.2
186800 298648 308585 141774 491756 449535 195956 -74221.6 82064.6 101830 -5439.15 2653.47 87213 -111858 2879.24 -5388.56 -7005.2 -2305 -1475.46 -11747.7 -2778.17 78842.7
186900 298662 308597 141775 491742 449550 195954 -74230.8 82066.2 101836 -5427.89 2646.86 87211.6 -111879 2867.11 -5376.01 -7008.76 -2299.1 -1477.33 -11732.2 -2791.82 78829.7
187000 298666 308595 141775 491728 449539 195956 -74228.5 82066.4 101835 -5398.03 2645.42 87213.4 -111876 2845.1 -5370.32 -7006.73 -2296.33 -1477.22 -11719.3 -2798.62 78831.2
187100 298663 308595 141777 491725 449508 195949 -74224.3 82063.1 101830 -5359.76 2653.13 87217.5 -111864 2819.7 -5379.7 -7001.54 -2292.53 -1478.06 -11729.1 -2801.15 78831.3
187200 298653 308577 141779 491702 449467 195936 -74209 82063.3 101825 -5335.85 2651.45 87219.7 -111862 2801.14 -5377.96 -7006.78 -2294.65 -1477.77 -11709.7 -2805.13 78818.7
187300 298655 308548 141782 491686 449491 195934 -74208.2 82065.6 101818 -5327.37 2646.45 87219.7 -111854 2793.01 -5372.58 -7011 -2292.65 -1475.81 -11701.1 -2820.18 78827.3
187400 298678 308556 141783 491681 449551 195936 -74221.8 82072 101824 -5322.01 2642.86 87214.3 -111856 2781.62 -5372.85 -7008.05 -2294.81 -1477.21 -11711.5 -2843.82 78841.7
187500 298705 308567 141782 491659 449597 195932 -74240.9 82073.2 101833 -5322.46 2636.01 87211.3 -111870 2764.74 -5365.83 -7008.44 -2303.69 -1478.22 -11702.1 -2897.5 78849.9
187600 298706 308575 141784 491649 449597 195918 -74243.5 82072 101849 -5298.94 2639.23 87216.6 -111905 2746.27 -5366.67 -7020.78 -2303.86 -1476.58 -11689.7 -2903.84 78820.7
187700 298701 308571 141787 491623 449591 195902 -74240.3 82070.7 101852 -5265.94 2649.44 87218.4 -111926 2720.95 -5376.92 -7032.01 -2295.33 -1479.26 -11697.7 -2898.47 78794
187800 298712 308571 141787 491608 449618 195896 -74245.5 82069.4 101859 -5222.06 2657.78 87220.2 -111936 2698.86 -5377.46 -7037.12 -2286.05 -1476.63 -11672.4 -2877.29 78798.9
187900 298718 308562 141791 491592 449651 195905 -74240.3 82075.2 101846 -5200.43 2665.22 87219.8 -111911 2685.83 -5384.15 -7033.4 -2277.41 -1472.46 -11658.5 -2862.44 78819.3
188000 298708 308548 141793 491608 449651 195913 -74225.4 82077.7 101841 -5206.7 2668.53 87219.7 -111894 2685.38 -5388.66 -7022.24 -2278.38 -1473.02 -11669.1 -2862.13 78835.5
188100 298703 308547 141792 491652 449648 195927 -74224.1 82076.4 101840 -5206.94 2670.58 87218.9 -111882 2681.81 -5394.92 -7014.62 -2281.27 -1474.01 -11697.9 -2896.49 78850.6
188200 298700 308554 141793 491678 449637 195931 -74224.3 82073.5 101849 -5190.02 2670.26 87223.4 -111895 2666.31 -5393.99 -7020.17 -2282.29 -1474.22 -11707.5 -2919.59 78837.3
188300 298699 308555 141794 491678 449643 195934 -74223.2 82073.3 101839 -5196.72 2675.65 87225.2 -111884 2665.56 -5405.37 -7023.15 -2292.23 -1477.45 -11747.2 -2945.13 78838.6
188400 298674 308550 141792 491707 449617 195940 -74236.6 82054.6 101818 -5198.7 2663.43 87223.4 -111881 2649.45 -5418.23 -7022.6 -2291.53 -1478.97 -11779.9 -2978.3 78837.5
188500 298657 308539 141795 491715 449610 195953 -74220.6 82058.5 101806 -5212.72 2662.61 87221.7 -111849 2660.18 -5423.11 -7007.96 -2297.16 -1481.94 -11805.7 -2992.18 78859.9
188600 298647 308524 141796 491685 449608 195930 -74229.3 82062.8 101794 -5231.85 2667.45 87221 -111836 2668.74 -5401.81 -7007.42 -2302.95 -1479.47 -11802.6 -3003.48 78852.5
188700 298633 308524 141795 491669 449621 195918 -74256.8 82061.8 101777 -5253.34 2643.8 87220.7 -111844 2666.34 -5400.47 -7009.73 -2303.75 -1482.19 -11795.5 -3009.2 78848.7
188800 298652 308549 141794 491707 449625 195912 -74278.2 82061.1 101812 -5231.59 2649.72 87220.3 -111895 2651.32 -5401.38 -7016.48 -2301.17 -1482.33 -11781.5 -3003.91 78825.6
188900 298655 308569 141795 491744 449609 195913 -74285.2 82060.9 101830 -5199.14 2657.32 87222.1 -111930 2628.52 -5405.88 -7021.85 -2295.86 -1478.82 -11772.6 -3000.83 78801.2
189000 298630 308549 141787 491717 449567 195901 -74282.2 82050 101811 -5157.83 2678.68 87216.9 -111923 2613.7 -5405.64 -7028.78 -2279.71 -1466.63 -11748.5 -2980.3 78788.2
189100 298616 308522 141789 491676 449541 195899 -74259 82054.3 101784 -5141.45 2681.01 87214.7 -111882 2615.62 -5401.43 -7021.73 -2271.1 -1462.39 -11713.4 -2936.32 78805.3
189200 298617 308521 141789 491631 449534 195884 -74255.2 82055.8 101771 -5154.33 2673.5 87215.5 -111862 2632.17 -5390.63 -7018.44 -2272.57 -1461.97 -11691 -2913.08 78815.7
189300 298623 308527 141790 491596 449534 195868 -74259.3 82058.4 101774 -5141.43 2681.1 87214 -111866 2633.37 -5396.62 -7017.71 -2269.59 -1461.71 -11686.8 -2878.57 78806.8
189400 298624 308528 141790 491597 449532 195870 -74258.1 82059.2 101774 -5111.34 2691.51 87212.9 -111857 2609.84 -5407.64 -7015.8 -2265.79 -1462.21 -11686.7 -2874.95 78820.1
189500 298623 308525 141774 491589 449516 195865 -74255.5 82057.7 101770 -5120.57 2693.67 87210.7 -111841 2612.44 -5408.15 -6991.64 -2285.89 -1462.01 -11676.2 -2873.89 78824.5
